"","Month","Province_State","Doses_admin_yf","People_at_least_one_dose_yf","People_fully_vaccinated_yf","Total_additional_doses_yf","Doses_admin_yf_daily","People_at_least_one_dose_yf_daily","People_fully_vaccinated_yf_daily","Total_additional_doses_yf_daily"
"1",2020-12-01,"Alabama",159886,0,0,0,26711,0,0,0
"2",2021-01-01,"Alabama",4106511,0,0,0,315725,0,0,0
"3",2021-02-01,"Alabama",17049104,8350443,0,0,588654,643208,0,0
"4",2021-03-01,"Alabama",40790733,26992506,13596309,0,766551,491531,643450,0
"5",2021-04-01,"Alabama",65085866,42216389,26454795,0,862297,444354,477898,0
"6",2021-05-01,"Alabama",88072248,52294434,40786586,0,461516,186962,311098,0
"7",2021-06-01,"Alabama",94968973,55372290,45217788,0,328450,187355,161594,0
"8",2021-07-01,"Alabama",106987371,62467640,50905249,0,236906,163141,89327,0
"9",2021-08-01,"Alabama",118300497,70561432,54278690,0,526132,316328,184977,0
"10",2021-09-01,"Alabama",130096274,75564373,59579231,0,401297,145984,214838,0
"11",2021-10-01,"Alabama",145191201,81367305,66518117,1787092,352368,93177,110892,211878
"12",2021-11-01,"Alabama",151540197,81538781,66848212,9540984,362414,95449,68390,200731
"13",2021-12-01,"Alabama",169026858,87612613,71383342,16630571,395213,101275,72880,219565
"14",2022-01-01,"Alabama",179734431,90916279,73705694,22317570,332113,130219,88549,166443
"15",2022-02-01,"Alabama",168873974,84531268,68465408,23066166,141169,35529,38963,44967
"16",2022-03-01,"Alabama",190112135,94389016,76713182,26560228,61725,18378,20201,23017
"17",2022-04-01,"Alabama",186622250,91927501,74842430,26406211,115449,21094,21583,24502
"18",2022-05-01,"Alabama",195891073,95526038,77879787,27907914,87233,14839,14893,18134
"19",2022-06-01,"Alabama",191839744,92852896,75769880,27526609,49932,13939,9597,24785
"20",2022-07-01,"Alabama",199696496,96392005,78576245,29183541,76895,16328,13181,17922
"21",2022-08-01,"Alabama",202334068,96948760,79046519,29785791,61211,13718,12642,14111
"22",2022-09-01,"Alabama",197316016,94157233,76805853,29144445,62170,11215,10182,10904
"23",2022-10-01,"Alabama",206194821,97621045,79705501,30492201,81058,10370,11121,13125
"24",2022-11-01,"Alabama",202172101,94813412,77450262,29929082,71864,9872,8777,11905
"25",2022-12-01,"Alabama",213890459,98416646,80479896,31660959,164501,14227,14466,24321
"26",2023-01-01,"Alabama",215406403,98613705,80658041,31914078,34962,4947,4254,5930
"27",2023-02-01,"Alabama",195367714,89197991,72957419,28969156,19681,3422,2874,3599
"28",2023-03-01,"Alabama",62888733,28686861,23464115,9328407,3870,639,559,732
"29",2020-12-01,"Alaska",101790,0,0,0,12907,0,0,0
"30",2021-01-01,"Alaska",1713494,0,0,0,102361,0,0,0
"31",2021-02-01,"Alaska",5125824,2165234,0,0,144270,163739,0,0
"32",2021-03-01,"Alaska",10392136,6374797,3543387,0,144801,83358,161504,0
"33",2021-04-01,"Alaska",14561244,8377723,6421642,0,146185,57560,93504,0
"34",2021-05-01,"Alaska",18102451,9927650,8510681,0,61084,32710,32523,0
"35",2021-06-01,"Alaska",18967969,10397351,9001646,0,43885,19467,25315,0
"36",2021-07-01,"Alaska",21188518,11447615,10114596,0,40884,19320,19832,0
"37",2021-08-01,"Alaska",22041925,11954722,10491580,0,33140,19915,12412,0
"38",2021-09-01,"Alaska",22761443,12265596,10681575,0,60760,22497,24436,0
"39",2021-10-01,"Alaska",25687639,13221867,11702350,476251,81271,16156,15557,53629
"40",2021-11-01,"Alaska",27464521,13380523,11726531,2444345,77926,22166,10498,46919
"41",2021-12-01,"Alaska",30871521,14539401,12587775,3890548,75221,18800,16529,41908
"42",2022-01-01,"Alaska",32471399,15043755,12988273,4837940,42357,20536,14657,25255
"43",2022-02-01,"Alaska",30212042,13973160,12311112,4984185,28763,5159,19321,15103
"44",2022-03-01,"Alaska",34306057,15630685,13918758,5809940,19014,5016,5040,7882
"45",2022-04-01,"Alaska",33926328,15259241,13603006,5820323,28583,3943,4346,5618
"46",2022-05-01,"Alaska",35772577,15848797,14175073,6185782,19617,1968,3246,5794
"47",2022-06-01,"Alaska",35102177,15403686,13781296,6124146,11726,4450,759,8280
"48",2022-07-01,"Alaska",36632394,16067725,14255085,6579565,15109,3139,1201,3914
"49",2022-08-01,"Alaska",37105913,16160087,14324889,6700503,12633,2560,2484,3469
"50",2022-09-01,"Alaska",36292730,15711500,13925922,6571285,22208,2681,2298,2806
"51",2022-10-01,"Alaska",38567923,16311178,14572583,6950025,37500,2456,6365,5902
"52",2022-11-01,"Alaska",38340806,15878049,14192066,6861430,25687,2703,1950,3641
"53",2022-12-01,"Alaska",40216448,16472925,14711739,7182037,16063,1911,1347,2682
"54",2023-01-01,"Alaska",40569559,16516927,14741378,7243013,8642,1113,748,1583
"55",2023-02-01,"Alaska",36845344,14948068,13334228,6582958,5421,929,590,1172
"56",2023-03-01,"Alaska",11868058,4809340,4288999,2121381,737,134,104,171
"57",2020-12-01,"American Samoa",5835,0,0,0,869,0,0,0
"58",2021-01-01,"American Samoa",130740,0,0,0,9056,0,0,0
"59",2021-02-01,"American Samoa",423210,163959,0,0,10413,12354,0,0
"60",2021-03-01,"American Samoa",754306,471431,245186,0,8741,5364,11460,0
"61",2021-04-01,"American Samoa",1041739,588915,455725,0,9258,3834,5454,0
"62",2021-05-01,"American Samoa",1257319,698792,563162,0,4174,1867,2337,0
"63",2021-06-01,"American Samoa",1330694,735750,602741,0,3592,2088,1740,0
"64",2021-07-01,"American Samoa",1519541,844291,693382,0,5567,3261,2569,0
"65",2021-08-01,"American Samoa",1671290,924146,766166,0,3906,1833,2014,0
"66",2021-09-01,"American Samoa",1758341,972743,803300,0,6472,3586,2859,0
"67",2021-10-01,"American Samoa",1986253,1078094,925431,431,3732,1051,2544,143
"68",2021-11-01,"American Samoa",2002274,1061389,936112,22211,1913,315,390,1215
"69",2021-12-01,"American Samoa",2256656,1200926,989178,83816,8126,4701,1338,2048
"70",2022-01-01,"American Samoa",2510685,1286599,1108985,133476,7783,1843,4383,1638
"71",2022-02-01,"American Samoa",2391346,1188716,1060525,159839,4007,696,1234,2079
"72",2022-03-01,"American Samoa",2998428,1361169,1221629,434705,16274,1920,2115,12215
"73",2022-04-01,"American Samoa",3201258,1349027,1232468,635377,4799,442,1031,2973
"74",2022-05-01,"American Samoa",3410649,1404477,1292346,712159,2127,238,355,1016
"75",2022-06-01,"American Samoa",3337606,1363574,1256650,704873,874,117,134,339
"76",2022-07-01,"American Samoa",3474104,1412614,1302143,737717,846,129,110,274
"77",2022-08-01,"American Samoa",3509105,1418498,1307003,748461,1000,187,148,304
"78",2022-09-01,"American Samoa",3420948,1377630,1269443,732963,784,151,163,270
"79",2022-10-01,"American Samoa",3547272,1425885,1314439,760752,228,24,36,60
"80",2022-11-01,"American Samoa",3438771,1380033,1272445,737794,127,0,2,28
"81",2022-12-01,"American Samoa",3560515,1428985,1315285,763508,293,139,19,37
"82",2023-01-01,"American Samoa",3564891,1430563,1315582,764029,55,11,4,11
"83",2023-02-01,"American Samoa",3223976,1293086,1188895,690596,161,38,27,17
"84",2023-03-01,"American Samoa",1036689,415750,382203,222035,12,5,0,4
"85",2020-12-01,"Arizona",221136,0,0,0,37146,0,0,0
"86",2021-01-01,"Arizona",7206381,0,0,0,520223,0,0,0
"87",2021-02-01,"Arizona",30665840,14968910,0,0,1170870,1195110,0,0
"88",2021-03-01,"Arizona",79956440,50649483,24647254,0,1671160,930586,1220787,0
"89",2021-04-01,"Arizona",128403445,77949678,49941228,0,1624949,817804,857308,0
"90",2021-05-01,"Arizona",171805119,98064412,74169086,0,928110,420087,538123,0
"91",2021-06-01,"Arizona",186750427,104699327,83062699,0,532912,238089,306622,0
"92",2021-07-01,"Arizona",214265370,116383978,99570722,0,600486,251581,366270,0
"93",2021-08-01,"Arizona",226881288,123803175,104727891,0,477863,268737,191775,0
"94",2021-09-01,"Arizona",239533731,126960004,108757243,0,636438,189862,233844,0
"95",2021-10-01,"Arizona",263080420,135962674,117575761,3070853,586124,142378,146728,348448
"96",2021-11-01,"Arizona",275262837,136634244,117683540,16860795,794565,221829,115803,426114
"97",2021-12-01,"Arizona",312741178,148774427,126370884,32031214,910505,222507,172038,470908
"98",2022-01-01,"Arizona",336389993,155120166,130706796,44390034,677065,203051,130021,348188
"99",2022-02-01,"Arizona",318581665,144461037,121284889,46853743,372612,98781,94818,134664
"100",2022-03-01,"Arizona",361263937,162155824,136541979,54802420,215588,57809,58506,72714
"101",2022-04-01,"Arizona",358285653,158598286,133708137,55192018,356554,55900,46844,72383
"102",2022-05-01,"Arizona",379883069,165409618,139401065,58959182,280904,45269,34002,57041
"103",2022-06-01,"Arizona",375017959,161359673,135834122,58693081,200368,46249,28924,59754
"104",2022-07-01,"Arizona",392843792,168170905,141131750,62258494,182780,43811,23438,42241
"105",2022-08-01,"Arizona",398963329,169619298,141974828,63645604,153551,37733,24329,33763
"106",2022-09-01,"Arizona",390910477,165163074,138084218,62440748,265154,39351,28710,35563
"107",2022-10-01,"Arizona",414601859,171863594,143718786,65877144,357862,29205,32631,46479
"108",2022-11-01,"Arizona",417895654,166871258,142651313,69458372,513381,18437,118911,193006
"109",2022-12-01,"Arizona",440234632,173398029,148196888,73119899,235318,36761,17834,31169
"110",2023-01-01,"Arizona",445318438,174317376,148602169,73825730,115633,22790,10106,16779
"111",2023-02-01,"Arizona",404962079,158111300,134487754,67076757,96414,34422,10036,11299
"112",2023-03-01,"Arizona",130724735,51036851,43286248,21620089,11740,2950,1322,1934
"113",2020-12-01,"Arkansas",234131,0,0,0,30459,0,0,0
"114",2021-01-01,"Arkansas",3912163,0,0,0,258192,0,0,0
"115",2021-02-01,"Arkansas",12672194,5454099,0,0,334014,405877,0,0
"116",2021-03-01,"Arkansas",27690614,18227531,8534429,0,536443,366580,410003,0
"117",2021-04-01,"Arkansas",45376213,28727890,17935355,0,612977,295075,344910,0
"118",2021-05-01,"Arkansas",60287095,35040088,26816823,0,305159,125297,185669,0
"119",2021-06-01,"Arkansas",64579779,36827687,29520868,0,148274,67307,86727,0
"120",2021-07-01,"Arkansas",71836658,40930365,32917161,0,207218,145323,67905,0
"121",2021-08-01,"Arkansas",81190401,47116578,36192871,0,358763,197681,155434,0
"122",2021-09-01,"Arkansas",87489698,49452579,39690234,0,216948,76362,122504,0
"123",2021-10-01,"Arkansas",96922702,53074099,43749228,1258788,235105,69943,74331,146546
"124",2021-11-01,"Arkansas",101659847,53554382,44063809,7069168,277908,74246,40151,164892
"125",2021-12-01,"Arkansas",114040861,57743768,47148922,12361750,278616,69100,57879,155786
"126",2022-01-01,"Arkansas",121208401,59791534,48599219,16343519,201701,68988,45008,108852
"127",2022-02-01,"Arkansas",113302005,55250992,44888309,16640463,83410,21251,23128,32420
"128",2022-03-01,"Arkansas",127503229,61707695,50282471,19226850,49729,13791,14592,20975
"129",2022-04-01,"Arkansas",125555250,60119162,49051386,19195704,101207,14666,13561,20785
"130",2022-05-01,"Arkansas",132412596,62541774,51068871,20376668,61269,10721,9844,12473
"131",2022-06-01,"Arkansas",129871421,60871521,49705567,20104745,54169,13081,9370,16589
"132",2022-07-01,"Arkansas",135458303,63216389,51574752,21190263,44729,9499,6387,10404
"133",2022-08-01,"Arkansas",137519944,63616453,51859194,21661977,58781,11842,8870,13771
"134",2022-09-01,"Arkansas",134358786,61842719,50406364,21231800,67000,10502,8351,9850
"135",2022-10-01,"Arkansas",141981712,64281100,52399147,22371600,119321,13382,10956,16900
"136",2022-11-01,"Arkansas",141168139,62622305,51017662,22205238,103409,12244,9229,16446
"137",2022-12-01,"Arkansas",148122286,65020244,52951621,23318572,59193,8435,5861,9905
"138",2023-01-01,"Arkansas",149487464,65231400,53093363,23553772,31245,5396,3599,5376
"139",2023-02-01,"Arkansas",135588850,59030880,48030463,21370945,12007,2738,1843,2148
"140",2023-03-01,"Arkansas",43647822,18989399,15448784,6881398,2826,682,472,542
"141",2020-12-01,"California",2061759,0,0,0,298085,0,0,0
"142",2021-01-01,"California",40631937,0,0,0,2797696,0,0,0
"143",2021-02-01,"California",161339673,77889491,0,0,5470689,5994948,0,0
"144",2021-03-01,"California",400515552,269905613,117265690,0,9355621,5934528,6228491,0
"145",2021-04-01,"California",726294666,476032435,270811565,0,12035359,7125259,5568197,0
"146",2021-05-01,"California",1072828099,647190499,457136241,0,8304052,3334365,5203984,0
"147",2021-06-01,"California",1215952106,700349191,551869808,0,4252046,1784837,2617925,0
"148",2021-07-01,"California",1359911502,771272344,629124066,0,2531262,1376060,1216356,0
"149",2021-08-01,"California",1441415675,818778474,664408628,0,2914346,1642159,1214969,0
"150",2021-09-01,"California",1478863771,833536651,680646598,0,2587024,1117629,1228081,0
"151",2021-10-01,"California",1621174919,895691910,736644551,17924665,3545033,1121182,911897,2064321
"152",2021-11-01,"California",1704347858,907408393,737580238,107810937,5431245,1697128,750340,3020633
"153",2021-12-01,"California",1950581383,991026888,794908923,216130377,6066575,1472738,1165430,3420126
"154",2022-01-01,"California",2116820169,1010625846,826673192,318944055,3959835,0,1173424,3832502
"155",2022-02-01,"California",1974055832,912823345,772049115,362245337,1977374,0,546969,1029156
"156",2022-03-01,"California",2236287234,1010625846,867400114,424703807,1051886,0,259928,534328
"157",2022-04-01,"California",2214757805,981957081,848584676,425732314,2381859,178691,370084,523534
"158",2022-05-01,"California",2350284751,1016165280,886037301,461452977,1726031,0,229501,843047
"159",2022-06-01,"California",2317925153,983388841,862203823,463701863,1078190,3086,88379,420381
"160",2022-07-01,"California",2425559255,1019805741,893580448,490188536,1099446,245085,119255,275746
"161",2022-08-01,"California",2459737506,1026844289,897987088,498738040,793197,166179,127065,206366
"162",2022-09-01,"California",2405711400,998168613,872640908,487555395,1519513,171586,147096,182062
"163",2022-10-01,"California",2545777008,1037006833,907325462,507609744,1765743,122736,168263,54085
"164",2022-11-01,"California",2527178739,1004645963,881268872,496693138,2191717,0,54567,256562
"165",2022-12-01,"California",2660991316,1038134162,911096285,528693292,1470188,0,0,494457
"166",2023-01-01,"California",2698414173,1038134162,912296878,533942176,791270,0,76347,119038
"167",2023-02-01,"California",2453167624,937680889,825747501,484764070,343331,1887,38180,59388
"168",2023-03-01,"California",790535230,301565726,265738138,156226620,110963,19369,24446,25629
"169",2020-12-01,"Colorado",575289,0,0,0,74184,0,0,0
"170",2021-01-01,"Colorado",8675596,0,0,0,471172,0,0,0
"171",2021-02-01,"Colorado",26101081,11541817,0,0,779359,876958,0,0
"172",2021-03-01,"Colorado",60715853,38782808,19948689,0,1320591,815385,991243,0
"173",2021-04-01,"Colorado",106469118,67404649,41660597,0,1743191,965743,833080,0
"174",2021-05-01,"Colorado",157396072,89647643,70989498,0,1213302,457215,780590,0
"175",2021-06-01,"Colorado",177080802,97012104,83854550,0,575883,214449,372775,0
"176",2021-07-01,"Colorado",196175839,105334493,94946149,0,282463,134672,150993,0
"177",2021-08-01,"Colorado",205562320,110373699,99157877,0,352790,180744,145117,0
"178",2021-09-01,"Colorado",209816817,111448947,100478163,0,348167,128013,141678,0
"179",2021-10-01,"Colorado",230017072,118826437,107996137,3669558,550316,119511,129709,423149
"180",2021-11-01,"Colorado",244878123,119872943,107804505,21663644,883288,217660,92215,570279
"181",2021-12-01,"Colorado",282338286,130541285,116021637,40294656,922571,183509,176180,559905
"182",2022-01-01,"Colorado",303848571,135596903,119949742,53515012,538912,162937,113711,326016
"183",2022-02-01,"Colorado",285491843,125664207,110868934,54391766,260595,54789,58379,109508
"184",2022-03-01,"Colorado",321915805,140346616,124079773,62582955,122132,27519,30129,54468
"185",2022-04-01,"Colorado",317266424,136629527,120898260,62110799,274597,29772,27395,52497
"186",2022-05-01,"Colorado",335551086,141991182,125668800,65608825,205306,21202,19398,39453
"187",2022-06-01,"Colorado",331321480,138058831,122180666,64860718,212879,29645,16979,69330
"188",2022-07-01,"Colorado",347409295,143750331,126697302,68849387,166454,35333,17388,35749
"189",2022-08-01,"Colorado",352799420,144780237,127393445,70077803,133346,25928,20934,33371
"190",2022-09-01,"Colorado",345646444,140838930,123882385,68580342,265353,30188,25738,28049
"191",2022-10-01,"Colorado",369520548,146572980,128981959,71988373,455775,34596,32087,40853
"192",2022-11-01,"Colorado",372340044,143005014,125775687,71111264,418713,34293,26925,45895
"193",2022-12-01,"Colorado",393958101,148584415,130600764,74595734,193760,19258,14899,25401
"194",2023-01-01,"Colorado",396874780,148936248,130857933,75008671,80644,10886,7935,12649
"195",2023-02-01,"Colorado",360862145,134860657,118453210,68156356,65345,9946,7986,11940
"196",2023-03-01,"Colorado",116290704,43395279,38113191,21964688,11364,1740,1503,2260
"197",2020-12-01,"Connecticut",328339,0,0,0,60127,0,0,0
"198",2021-01-01,"Connecticut",6424065,0,0,0,361064,0,0,0
"199",2021-02-01,"Connecticut",19059451,8389538,0,0,559020,671322,0,0
"200",2021-03-01,"Connecticut",44613161,30002083,13431308,0,944394,573062,713132,0
"201",2021-04-01,"Connecticut",77632224,48768519,31275826,0,1259938,693243,637738,0
"202",2021-05-01,"Connecticut",113392452,65182115,51848218,0,840254,313726,551785,0
"203",2021-06-01,"Connecticut",126718551,69725505,61102605,0,374557,132956,255946,0
"204",2021-07-01,"Connecticut",139347335,75468395,68528277,0,185788,102867,94501,0
"205",2021-08-01,"Connecticut",145575336,79227010,71269083,0,232048,134349,97797,0
"206",2021-09-01,"Connecticut",147704397,80092959,72042430,0,213234,93068,96537,0
"207",2021-10-01,"Connecticut",161451265,85744410,77098336,2090474,370612,101718,72116,245907
"208",2021-11-01,"Connecticut",170817596,87045783,76315598,12834862,569527,175059,43589,349487
"209",2021-12-01,"Connecticut",196684273,95547687,81331060,25567333,667665,167974,96689,413610
"210",2022-01-01,"Connecticut",214168257,100432530,83617162,36215595,461361,140175,69936,268904
"211",2022-02-01,"Connecticut",201810974,93171188,77133944,37285913,189192,47813,43241,92773
"212",2022-03-01,"Connecticut",227653147,104208254,86340331,43373947,98904,25015,21647,51706
"213",2022-04-01,"Connecticut",225055927,101694074,84278221,43275287,218402,32938,27427,34347
"214",2022-05-01,"Connecticut",238584166,105985958,87835093,45573412,173992,26545,22161,27196
"215",2022-06-01,"Connecticut",234741894,103202150,85513148,44831326,91593,19381,11477,25525
"216",2022-07-01,"Connecticut",245151214,107310520,88666362,47034866,86671,23329,10984,17287
"217",2022-08-01,"Connecticut",247954682,108010963,89060335,47589283,67106,16974,10768,14779
"218",2022-09-01,"Connecticut",242467709,105098747,86546623,46495493,171450,28078,18437,18759
"219",2022-10-01,"Connecticut",258408288,109753416,90135814,48743392,313901,46267,24796,26886
"220",2022-11-01,"Connecticut",259656965,107794427,87954103,48045186,233011,44861,18051,23688
"221",2022-12-01,"Connecticut",273526008,112356145,91317807,50255745,139714,25376,12207,17701
"222",2023-01-01,"Connecticut",276628584,112974765,91588234,50650525,70055,14635,6346,9449
"223",2023-02-01,"Connecticut",251260329,102350263,82869772,45955128,30956,7328,3641,5143
"224",2023-03-01,"Connecticut",80903792,32933027,26653173,14797171,5371,1312,579,1106
"225",2020-12-01,"Delaware",58879,0,0,0,8495,0,0,0
"226",2021-01-01,"Delaware",1222616,0,0,0,84014,0,0,0
"227",2021-02-01,"Delaware",4150690,1888138,0,0,120230,141310,0,0
"228",2021-03-01,"Delaware",10300607,6553617,3209287,0,240708,154086,155441,0
"229",2021-04-01,"Delaware",18244599,11517104,6874017,0,294945,155315,153925,0
"230",2021-05-01,"Delaware",26459267,15243528,11590241,0,190658,81222,111348,0
"231",2021-06-01,"Delaware",29615023,16495326,13541560,0,98508,33144,65406,0
"232",2021-07-01,"Delaware",32979296,17901981,15522000,0,50309,24709,26410,0
"233",2021-08-01,"Delaware",34664341,18827119,16256173,0,62914,33712,25452,0
"234",2021-09-01,"Delaware",35272060,19035354,16496707,0,51660,22218,23204,0
"235",2021-10-01,"Delaware",38758083,20439115,17751558,493308,88136,24461,20297,50846
"236",2021-11-01,"Delaware",40675206,20576859,17690093,2723926,96985,25527,12002,58258
"237",2021-12-01,"Delaware",47088748,22631856,19016399,5575277,194931,50774,31323,105162
"238",2022-01-01,"Delaware",50643479,23691134,19671765,7496533,98223,35588,19835,53160
"239",2022-02-01,"Delaware",47888589,22124353,18253738,7839734,51246,13695,13282,20140
"240",2022-03-01,"Delaware",54091780,24777427,20526495,9057329,22946,6173,7294,8045
"241",2022-04-01,"Delaware",53476303,24165842,20071232,9027724,56815,7006,7517,10679
"242",2022-05-01,"Delaware",56861029,25168556,20948960,9625356,43006,5704,5724,8244
"243",2022-06-01,"Delaware",56127857,24510618,20421171,9547316,26676,5403,4296,8946
"244",2022-07-01,"Delaware",58631502,25494035,21207373,10095325,23183,5156,3143,4921
"245",2022-08-01,"Delaware",59443762,25665048,21330048,10275561,21306,4602,3594,5125
"246",2022-09-01,"Delaware",58173111,24966009,20746410,10075997,44807,6134,5421,6146
"247",2022-10-01,"Delaware",61885204,26008824,21630311,10640879,35951,4866,4175,5233
"248",2022-11-01,"Delaware",60641911,25287871,21023651,10412173,16195,2815,2094,2594
"249",2022-12-01,"Delaware",64366911,26325110,21885840,11012262,97565,10156,8749,14096
"250",2023-01-01,"Delaware",66392287,26549341,22073704,11310528,29887,3948,3152,4701
"251",2023-02-01,"Delaware",60344759,24044549,19983727,10281760,7673,1585,1000,1457
"252",2023-03-01,"Delaware",19431356,7735989,6428172,3311737,1201,276,177,245
"253",2020-12-01,"Department of Defense",355920,0,0,0,54589,0,0,0
"254",2021-01-01,"Department of Defense",6560532,0,0,0,395369,0,0,0
"255",2021-02-01,"Department of Defense",20023941,5607218,0,0,507952,661048,0,0
"256",2021-03-01,"Department of Defense",44827305,28847735,13646608,0,937801,536229,668695,0
"257",2021-04-01,"Department of Defense",72074843,45314669,26061530,0,958945,564986,408520,0
"258",2021-05-01,"Department of Defense",101556195,60845389,40983606,0,790391,394569,436124,0
"259",2021-06-01,"Department of Defense",116217117,67982895,49388795,0,521877,238489,291775,0
"260",2021-07-01,"Department of Defense",135332207,76916020,58784194,0,270813,134802,148000,0
"261",2021-08-01,"Department of Defense",143671206,82039893,62976188,0,456640,229910,164507,0
"262",2021-09-01,"Department of Defense",159553967,88798082,67041473,0,791390,374231,245414,0
"263",2021-10-01,"Department of Defense",184415981,100776166,77358839,5238,523034,241768,268429,552
"264",2021-11-01,"Department of Defense",192930694,105661802,81579755,21450,368523,244003,142287,259
"265",2021-12-01,"Department of Defense",209284871,115973244,87788531,30637,306422,217240,97968,340
"266",2022-01-01,"Department of Defense",216734073,121366158,90015126,40083,213188,151604,64954,286
"267",2022-02-01,"Department of Defense",201095513,113445362,84188494,43908,151114,106983,163941,293
"268",2022-03-01,"Department of Defense",226127659,127856484,96682849,54900,81444,50285,31901,78
"269",2022-04-01,"Department of Defense",221682937,125571818,94557174,54936,126148,82190,42585,51
"270",2022-05-01,"Department of Defense",232488907,132057778,98647890,58040,77806,55059,8122,25
"271",2022-06-01,"Department of Defense",227446634,129154423,95496686,805428,759179,152501,0,748781
"272",2022-07-01,"Department of Defense",259363372,138091365,98707269,23843473,162479,44746,6840,38806
"273",2022-08-01,"Department of Defense",270585350,139909123,103310024,25437200,419345,55142,215679,48708
"274",2022-09-01,"Department of Defense",267931319,136669767,102810739,25500010,95945,35479,36898,17916
"275",2022-10-01,"Department of Defense",279689542,142162574,111998933,29184178,109059,28763,212424,110756
"276",2022-11-01,"Department of Defense",274459580,138407580,110090869,29497980,114811,23724,24304,27528
"277",2022-12-01,"Department of Defense",286743377,143680848,114439966,31247978,97129,20477,22140,23332
"278",2023-01-01,"Department of Defense",288840918,144148199,114943189,31810408,45901,11330,11970,13810
"279",2023-02-01,"Department of Defense",262009835,130508993,104121087,29011828,31336,8478,7938,7330
"280",2023-03-01,"Department of Defense",84347518,41983324,33500248,9357963,3731,875,938,1038
"281",2020-12-01,"District of Columbia",76317,0,0,0,11370,0,0,0
"282",2021-01-01,"District of Columbia",1278094,0,0,0,65302,0,0,0
"283",2021-02-01,"District of Columbia",3546475,1016239,0,0,108076,79693,0,0
"284",2021-03-01,"District of Columbia",8348363,3929866,1773714,0,174317,106235,93350,0
"285",2021-04-01,"District of Columbia",14460141,7993154,4501527,0,236600,148278,112990,0
"286",2021-05-01,"District of Columbia",21700271,11583784,8401522,0,192347,67835,119703,0
"287",2021-06-01,"District of Columbia",24714468,12500047,10399458,0,74194,29230,41560,0
"288",2021-07-01,"District of Columbia",27395584,13689112,11733016,0,37270,19240,18209,0
"289",2021-08-01,"District of Columbia",28620600,14377381,12267061,0,46902,25206,18262,0
"290",2021-09-01,"District of Columbia",29172197,14630061,12434329,0,50898,23280,19905,0
"291",2021-10-01,"District of Columbia",31947453,15857818,13405128,266950,71306,26435,16563,30961
"292",2021-11-01,"District of Columbia",33595832,16486430,13438185,1640303,96801,49492,14213,44336
"293",2021-12-01,"District of Columbia",38051395,18642627,14498929,3171933,121119,49548,22067,52917
"294",2022-01-01,"District of Columbia",41329671,19900406,15043478,4564403,83831,33179,17207,33233
"295",2022-02-01,"District of Columbia",39044870,18628206,13987075,4728199,47334,14099,10607,13867
"296",2022-03-01,"District of Columbia",44531691,20995391,15780333,5608340,39387,10735,9293,11118
"297",2022-04-01,"District of Columbia",44523670,20614707,15556653,5790752,52893,9348,9076,12944
"298",2022-05-01,"District of Columbia",49182025,22118481,16829903,6818900,86343,23325,21178,23010
"299",2022-06-01,"District of Columbia",47888721,21455936,16325505,6676940,0,1175,0,5355
"300",2022-07-01,"District of Columbia",49986585,22402103,16882794,7191743,44867,14660,3276,10439
"301",2022-08-01,"District of Columbia",51387913,22820148,17103182,7494575,28400,9050,7406,6289
"302",2022-09-01,"District of Columbia",50809698,22416466,16815480,7479751,63867,16118,13686,12209
"303",2022-10-01,"District of Columbia",54984188,23705470,17858795,8184358,82073,16799,14699,14589
"304",2022-11-01,"District of Columbia",55937145,23480086,17735705,8398188,78730,15733,12822,14051
"305",2022-12-01,"District of Columbia",59332435,24594306,18585849,8964405,36643,8455,6252,7039
"306",2023-01-01,"District of Columbia",62825141,25294373,19342803,9639746,152915,29998,34116,29552
"307",2023-02-01,"District of Columbia",58610609,23210655,17854596,9054604,16932,3130,2159,2598
"308",2023-03-01,"District of Columbia",18916022,7475437,5749224,2922508,1195,368,228,242
"309",2020-12-01,"Federal Bureau of Prisons",38516,0,0,0,5039,0,0,0
"310",2021-01-01,"Federal Bureau of Prisons",527677,0,0,0,25906,0,0,0
"311",2021-02-01,"Federal Bureau of Prisons",1269503,298821,0,0,28289,36064,0,0
"312",2021-03-01,"Federal Bureau of Prisons",2519538,1532795,859367,0,42657,24952,40656,0
"313",2021-04-01,"Federal Bureau of Prisons",3826688,2234461,1612124,0,46231,23242,24441,0
"314",2021-05-01,"Federal Bureau of Prisons",5204934,2916242,2396391,0,34156,16303,21997,0
"315",2021-06-01,"Federal Bureau of Prisons",5671038,3099476,2766255,0,11964,4952,8937,0
"316",2021-07-01,"Federal Bureau of Prisons",6120535,3316134,3040259,0,6113,2956,3832,0
"317",2021-08-01,"Federal Bureau of Prisons",6425527,3509174,3189926,0,16272,8567,9961,0
"318",2021-09-01,"Federal Bureau of Prisons",6670852,3589266,3400770,0,10575,4824,6403,0
"319",2021-10-01,"Federal Bureau of Prisons",7241372,3872475,3686361,23144,12883,5425,4761,3468
"320",2021-11-01,"Federal Bureau of Prisons",7498480,3884481,3713451,262114,17662,3668,4549,10050
"321",2021-12-01,"Federal Bureau of Prisons",8374920,4140490,3942460,682195,20790,4542,2661,14088
"322",2022-01-01,"Federal Bureau of Prisons",8842715,4251436,4004913,980787,12969,3254,1696,7957
"323",2022-02-01,"Federal Bureau of Prisons",8281132,3918290,3655431,1062443,5265,1473,812,2955
